term_key,term_label,field_name,search_variant,match_count,total_spend,samples
REVOLUTION_FRONTIER_EL,Revolution Frontier EL,Product_Description,"(?:\bFRONTIER\b[^|]{0,50}\b(?:EL|ELITE)\b)|(?:\b(?:EL|ELITE)\b[^|]{0,50}\bFRONTIER\b)",0,0.0,
REVOLUTION_FRONTIER_EL,Revolution Frontier EL,Manufacturer_Top_Parent_Name,"(?:\bFRONTIER\b[^|]{0,50}\b(?:EL|ELITE)\b)|(?:\b(?:EL|ELITE)\b[^|]{0,50}\bFRONTIER\b)",0,0.0,
REVOLUTION_FRONTIER_EL,Revolution Frontier EL,Manufacturer_Name,"(?:\bFRONTIER\b[^|]{0,50}\b(?:EL|ELITE)\b)|(?:\b(?:EL|ELITE)\b[^|]{0,50}\bFRONTIER\b)",0,0.0,
REVOLUTION_FRONTIER_EL,Revolution Frontier EL,Vendor_Top_Parent_Name,"(?:\bFRONTIER\b[^|]{0,50}\b(?:EL|ELITE)\b)|(?:\b(?:EL|ELITE)\b[^|]{0,50}\bFRONTIER\b)",0,0.0,
REVOLUTION_FRONTIER_EL,Revolution Frontier EL,Vendor_Name,"(?:\bFRONTIER\b[^|]{0,50}\b(?:EL|ELITE)\b)|(?:\b(?:EL|ELITE)\b[^|]{0,50}\bFRONTIER\b)",0,0.0,
REVOLUTION_FRONTIER_EL,Revolution Frontier EL,Brand_Name,"(?:\bFRONTIER\b[^|]{0,50}\b(?:EL|ELITE)\b)|(?:\b(?:EL|ELITE)\b[^|]{0,50}\bFRONTIER\b)",0,0.0,
REVOLUTION_FRONTIER_EL,Revolution Frontier EL,Manufacturer_Catalog_Number,"(?:\bFRONTIER\b[^|]{0,50}\b(?:EL|ELITE)\b)|(?:\b(?:EL|ELITE)\b[^|]{0,50}\bFRONTIER\b)",0,0.0,
REVOLUTION_FRONTIER_EL,Revolution Frontier EL,Contracted_Catalog_Number,"(?:\bFRONTIER\b[^|]{0,50}\b(?:EL|ELITE)\b)|(?:\b(?:EL|ELITE)\b[^|]{0,50}\bFRONTIER\b)",0,0.0,
REVOLUTION_FRONTIER_EL,Revolution Frontier EL,Current_Contracted_Catalog_Number,"(?:\bFRONTIER\b[^|]{0,50}\b(?:EL|ELITE)\b)|(?:\b(?:EL|ELITE)\b[^|]{0,50}\bFRONTIER\b)",0,0.0,
REVOLUTION_FRONTIER_EL,Revolution Frontier EL,Forecasted_Contracted_Catalog_Number,"(?:\bFRONTIER\b[^|]{0,50}\b(?:EL|ELITE)\b)|(?:\b(?:EL|ELITE)\b[^|]{0,50}\bFRONTIER\b)",0,0.0,
REVOLUTION_FRONTIER_EL,Revolution Frontier EL,Current_Contracted_Product_Description,"(?:\bFRONTIER\b[^|]{0,50}\b(?:EL|ELITE)\b)|(?:\b(?:EL|ELITE)\b[^|]{0,50}\bFRONTIER\b)",0,0.0,
REVOLUTION_FRONTIER_EL,Revolution Frontier EL,Forecasted_Contracted_Product_Description,"(?:\bFRONTIER\b[^|]{0,50}\b(?:EL|ELITE)\b)|(?:\b(?:EL|ELITE)\b[^|]{0,50}\bFRONTIER\b)",0,0.0,
REVOLUTION_FRONTIER_EL,Revolution Frontier EL,replaced_by_manufacturer_catalog_number,"(?:\bFRONTIER\b[^|]{0,50}\b(?:EL|ELITE)\b)|(?:\b(?:EL|ELITE)\b[^|]{0,50}\bFRONTIER\b)",0,0.0,
REVOLUTION_FRONTIER_EL,Revolution Frontier EL,Noiseless_Catalog_Number,"(?:\bFRONTIER\b[^|]{0,50}\b(?:EL|ELITE)\b)|(?:\b(?:EL|ELITE)\b[^|]{0,50}\bFRONTIER\b)",0,0.0,
OPTIMA_CT520,Optima CT520,Facility_Product_Description,"(?:\bOPTIMA\b[^|]{0,50}\b(?:CT[\s\-]*520)\b)|(?:\b(?:CT[\s\-]*520)\b[^|]{0,50}\bOPTIMA\b)|(?:\bOPTIMA\b[^|]{0,50}\b520\b[^|]{0,50}\bCT\b)",0,0.0,
OPTIMA_CT520,Optima CT520,Facility_Manufacturer_Name,"(?:\bOPTIMA\b[^|]{0,50}\b(?:CT[\s\-]*520)\b)|(?:\b(?:CT[\s\-]*520)\b[^|]{0,50}\bOPTIMA\b)|(?:\bOPTIMA\b[^|]{0,50}\b520\b[^|]{0,50}\bCT\b)",0,0.0,
OPTIMA_CT520,Optima CT520,Facility_Vendor_Name,"(?:\bOPTIMA\b[^|]{0,50}\b(?:CT[\s\-]*520)\b)|(?:\b(?:CT[\s\-]*520)\b[^|]{0,50}\bOPTIMA\b)|(?:\bOPTIMA\b[^|]{0,50}\b520\b[^|]{0,50}\bCT\b)",0,0.0,
OPTIMA_CT520,Optima CT520,Facility_Manufacturer_Catalog_Num,"(?:\bOPTIMA\b[^|]{0,50}\b(?:CT[\s\-]*520)\b)|(?:\b(?:CT[\s\-]*520)\b[^|]{0,50}\bOPTIMA\b)|(?:\bOPTIMA\b[^|]{0,50}\b520\b[^|]{0,50}\bCT\b)",0,0.0,
OPTIMA_CT520,Optima CT520,Facility_Vendor_Catalog_Num,"(?:\bOPTIMA\b[^|]{0,50}\b(?:CT[\s\-]*520)\b)|(?:\b(?:CT[\s\-]*520)\b[^|]{0,50}\bOPTIMA\b)|(?:\bOPTIMA\b[^|]{0,50}\b520\b[^|]{0,50}\bCT\b)",0,0.0,
